INFO: 2018-09-04 17:10:23,060 4321362816 Collector started ...
DEBUG: 2018-09-04 17:28:24,941 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:24,968 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:24,999 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,026 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,049 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,069 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,144 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,173 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,194 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,217 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,251 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,278 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,308 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,335 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,354 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,385 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,409 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,435 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,463 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,487 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,505 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,524 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,541 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,564 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,584 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,609 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,627 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,646 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,675 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,694 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,713 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,731 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,749 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,769 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,800 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,826 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,854 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,884 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,909 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,931 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,950 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,968 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:25,989 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,006 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,032 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,058 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,080 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,102 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,126 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,145 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,163 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,182 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,200 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,220 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,246 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,274 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,301 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,326 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,347 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,366 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,384 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,403 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,422 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,442 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,465 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,487 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,510 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,532 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,551 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,570 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,589 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,607 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,625 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,645 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,671 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,693 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,718 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,741 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,767 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,793 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,812 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,831 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,850 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,871 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,895 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,921 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,948 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,976 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:26,999 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,018 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,036 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,056 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,074 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,093 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,116 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,138 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,158 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,180 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,204 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,222 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,240 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,258 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,277 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,295 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,314 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,340 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,362 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,384 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,409 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,431 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,450 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,469 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,487 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,505 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,524 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,545 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,570 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,594 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,619 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,642 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,660 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,678 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,697 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,716 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,736 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,761 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,788 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,813 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,835 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,859 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,878 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,896 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,915 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,932 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,953 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:27,979 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,002 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,027 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,049 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,072 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,090 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,109 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,128 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,146 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,165 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,188 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,214 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,239 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,261 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,288 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,308 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,327 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,346 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,365 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,386 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,410 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,433 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,457 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,479 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,497 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:28,515 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,542 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,561 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,586 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,614 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,632 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,658 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,680 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,698 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,715 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,733 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,751 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,777 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,800 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,828 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,850 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,870 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,890 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,908 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,927 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,946 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,964 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:29,998 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:30,017 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:30,043 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:30,063 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:30,082 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
DEBUG: 2018-09-04 17:28:30,100 StoreTweets http://52.57.236.217:8086 "POST /write?db=tweestat_test HTTP/1.1" 204 0
